chr,start,end,Unnamed: 0,AA_x,AT_x,AG_x,AC_x,TA_x,TT_x,TG_x,TC_x,GA_x,GT_x,GG_x,GC_x,CA_x,CT_x,CG_x,CC_x,AA_y,AT_y,AG_y,AC_y,TA_y,TT_y,TG_y,TC_y,GA_y,GT_y,GG_y,GC_y,CA_y,CT_y,CG_y,CC_y
1,161524234,161525566,1760.0,51.0,34.0,101.0,69.0,14.0,33.0,81.0,68.0,95.0,55.0,148.0,158.0,95.0,74.0,127.0,128.0,0.0,1.0,1.0,3.0,0.0,0.0,3.0,2.0,3.0,2.0,3.0,3.0,1.0,1.0,3.0,4.0
1,161530638,161530962,1761.0,11.0,8.0,22.0,12.0,3.0,10.0,20.0,28.0,26.0,15.0,30.0,32.0,13.0,28.0,32.0,33.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1,161605744,161607118,1762.0,51.0,31.0,105.0,68.0,13.0,35.0,79.0,70.0,92.0,49.0,158.0,171.0,99.0,82.0,129.0,141.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,5.0,4.0,2.0,3.0,2.0
1,161612243,161612587,1763.0,13.0,10.0,22.0,12.0,4.0,11.0,21.0,30.0,26.0,17.0,37.0,31.0,14.0,28.0,32.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0
1,161725847,161727508,1764.0,45.0,26.0,101.0,83.0,26.0,53.0,101.0,110.0,88.0,80.0,155.0,182.0,96.0,131.0,149.0,234.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,0.0,2.0,5.0,0.0,2.0,2.0
1,161749624,161750286,1765.0,15.0,17.0,56.0,18.0,9.0,14.0,45.0,39.0,46.0,37.0,78.0,79.0,36.0,39.0,62.0,71.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,3.0,0.0,2.0,3.0
1,161983826,161984249,1766.0,11.0,22.0,33.0,15.0,15.0,14.0,36.0,26.0,21.0,32.0,30.0,43.0,34.0,23.0,28.0,39.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,4.0,2.0,2.0,0.0,3.0,1.0,0.0,2.0,1.0
1,162023232,162024341,1767.0,32.0,18.0,101.0,44.0,18.0,44.0,66.0,61.0,96.0,46.0,154.0,124.0,49.0,81.0,100.0,74.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0
1,162069428,162070262,1768.0,20.0,9.0,43.0,32.0,8.0,18.0,26.0,54.0,26.0,21.0,94.0,129.0,50.0,58.0,108.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0
1,162367086,162367531,1769.0,6.0,8.0,37.0,16.0,5.0,12.0,36.0,20.0,39.0,19.0,48.0,57.0,17.0,34.0,43.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0
1,162497809,162498237,1770.0,7.0,6.0,21.0,11.0,5.0,13.0,31.0,28.0,17.0,25.0,57.0,58.0,16.0,33.0,49.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0
1,162561066,162562063,1771.0,18.0,18.0,58.0,51.0,14.0,16.0,48.0,53.0,55.0,41.0,115.0,124.0,58.0,56.0,115.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
1,162790460,162790932,1772.0,17.0,12.0,41.0,22.0,7.0,17.0,30.0,22.0,46.0,21.0,59.0,47.0,22.0,26.0,44.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,2.0
1,162822386,162822784,1773.0,13.0,7.0,18.0,21.0,7.0,10.0,40.0,18.0,27.0,27.0,65.0,37.0,12.0,31.0,34.0,30.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,2.0,0.0,3.0,3.0,0.0
1,163321689,163322231,1774.0,24.0,8.0,35.0,26.0,5.0,26.0,37.0,33.0,41.0,29.0,58.0,53.0,23.0,38.0,52.0,53.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0
1,163423087,163423310,1775.0,2.0,3.0,15.0,12.0,2.0,10.0,17.0,8.0,12.0,11.0,34.0,27.0,16.0,13.0,19.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,164321278,164321530,1776.0,1.0,2.0,13.0,3.0,1.0,3.0,18.0,13.0,5.0,10.0,30.0,49.0,12.0,20.0,34.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,164576303,164576680,1777.0,6.0,5.0,17.0,13.0,1.0,17.0,22.0,27.0,11.0,17.0,29.0,55.0,23.0,28.0,45.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1,165117519,165117789,1778.0,7.0,6.0,14.0,9.0,4.0,10.0,22.0,17.0,11.0,18.0,27.0,35.0,14.0,19.0,29.0,27.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,165235264,165236270,1779.0,58.0,28.0,63.0,53.0,26.0,58.0,56.0,51.0,64.0,32.0,114.0,108.0,54.0,73.0,86.0,81.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,2.0
1,165352466,165353081,1780.0,43.0,9.0,52.0,45.0,10.0,12.0,33.0,26.0,48.0,21.0,76.0,64.0,48.0,39.0,49.0,39.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
1,165354954,165357091,1781.0,71.0,49.0,160.0,81.0,47.0,74.0,122.0,130.0,140.0,88.0,251.0,234.0,103.0,162.0,181.0,243.0,2.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,2.0,3.0,1.0,1.0,0.0,4.0
1,165598028,165598293,1782.0,9.0,6.0,23.0,9.0,4.0,8.0,17.0,19.0,16.0,12.0,23.0,32.0,18.0,22.0,21.0,25.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0
1,165630488,165631337,1783.0,57.0,25.0,58.0,52.0,25.0,34.0,46.0,37.0,46.0,30.0,83.0,94.0,64.0,53.0,67.0,77.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,1.0
1,165768595,165769112,1784.0,33.0,15.0,41.0,34.0,14.0,19.0,24.0,35.0,45.0,19.0,43.0,41.0,31.0,39.0,41.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0
1,165941403,165941741,1785.0,10.0,10.0,34.0,14.0,1.0,11.0,25.0,15.0,29.0,13.0,35.0,42.0,28.0,18.0,26.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,1.0,0.0,2.0,1.0
1,166165021,166167211,1786.0,78.0,38.0,152.0,92.0,32.0,55.0,105.0,106.0,119.0,85.0,312.0,276.0,131.0,120.0,224.0,264.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,1.0,1.0,1.0
1,166839104,166840107,1787.0,32.0,16.0,57.0,31.0,8.0,15.0,42.0,44.0,53.0,23.0,162.0,153.0,43.0,55.0,131.0,137.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,166875759,166876536,1788.0,27.0,8.0,42.0,29.0,7.0,28.0,36.0,57.0,26.0,32.0,67.0,103.0,46.0,60.0,84.0,124.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,5.0,0.0
1,166884016,166884553,1789.0,20.0,9.0,37.0,19.0,7.0,21.0,36.0,38.0,29.0,26.0,65.0,61.0,29.0,46.0,44.0,49.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,2.0
1,166920539,166921412,1790.0,12.0,6.0,57.0,25.0,13.0,19.0,46.0,62.0,39.0,47.0,102.0,131.0,36.0,68.0,115.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,166947628,166947978,1791.0,23.0,8.0,21.0,18.0,9.0,10.0,18.0,12.0,19.0,12.0,43.0,43.0,19.0,19.0,36.0,39.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,166975332,166975932,1792.0,8.0,5.0,39.0,18.0,0.0,6.0,24.0,24.0,34.0,16.0,101.0,107.0,28.0,27.0,95.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,166988983,166989446,1793.0,17.0,13.0,25.0,26.0,12.0,27.0,30.0,26.0,24.0,17.0,31.0,56.0,28.0,38.0,43.0,49.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0
1,167121338,167121773,1794.0,14.0,11.0,42.0,16.0,8.0,7.0,24.0,22.0,32.0,26.0,53.0,49.0,29.0,17.0,42.0,42.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0
1,167219893,167222124,1795.0,89.0,59.0,170.0,66.0,53.0,78.0,102.0,84.0,144.0,68.0,377.0,274.0,98.0,112.0,215.0,241.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,3.0
1,167439275,167439900,1796.0,13.0,15.0,39.0,24.0,18.0,30.0,41.0,40.0,31.0,28.0,66.0,70.0,29.0,56.0,50.0,74.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,1.0,0.0,1.0,3.0,5.0
1,167454851,167455979,1797.0,34.0,19.0,72.0,44.0,14.0,31.0,58.0,65.0,58.0,37.0,125.0,138.0,63.0,81.0,104.0,184.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,167630235,167630602,1798.0,11.0,7.0,25.0,14.0,3.0,3.0,21.0,14.0,25.0,11.0,47.0,54.0,18.0,20.0,45.0,48.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0
1,167714240,167714680,1799.0,13.0,5.0,27.0,22.0,6.0,11.0,20.0,24.0,26.0,18.0,61.0,54.0,22.0,27.0,52.0,51.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,167715042,167715255,1800.0,11.0,12.0,15.0,10.0,7.0,8.0,12.0,12.0,15.0,9.0,22.0,17.0,15.0,10.0,15.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1,167721741,167722615,1801.0,12.0,12.0,63.0,29.0,4.0,15.0,55.0,39.0,64.0,28.0,161.0,119.0,36.0,58.0,94.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
1,167820158,167820409,1802.0,3.0,3.0,18.0,7.0,3.0,4.0,10.0,15.0,10.0,6.0,34.0,39.0,15.0,19.0,28.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,167935789,167936877,1803.0,36.0,27.0,80.0,33.0,21.0,49.0,72.0,68.0,73.0,51.0,119.0,116.0,46.0,83.0,89.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
1,167937204,167937563,1804.0,20.0,4.0,25.0,15.0,9.0,31.0,24.0,22.0,20.0,20.0,30.0,33.0,15.0,31.0,25.0,34.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0
1,168056270,168056484,1805.0,0.0,1.0,17.0,11.0,3.0,1.0,6.0,7.0,8.0,9.0,34.0,38.0,18.0,6.0,33.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1,168136078,168136920,1806.0,17.0,10.0,58.0,31.0,3.0,23.0,24.0,53.0,44.0,16.0,108.0,113.0,52.0,54.0,92.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,168178725,168179399,1807.0,35.0,16.0,45.0,31.0,8.0,39.0,36.0,44.0,46.0,29.0,84.0,60.0,38.0,43.0,55.0,64.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0
1,168225707,168226601,1808.0,23.0,9.0,54.0,27.0,10.0,28.0,64.0,41.0,51.0,42.0,144.0,111.0,29.0,64.0,87.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,169105528,169107173,1809.0,43.0,21.0,118.0,50.0,20.0,28.0,83.0,83.0,81.0,68.0,237.0,228.0,88.0,97.0,177.0,222.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
1,169427383,169427631,1810.0,14.0,10.0,16.0,18.0,8.0,4.0,12.0,16.0,15.0,7.0,16.0,25.0,21.0,19.0,20.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,169485320,169486339,1811.0,45.0,18.0,64.0,57.0,17.0,32.0,44.0,80.0,58.0,43.0,93.0,105.0,64.0,80.0,99.0,119.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0
1,169794832,169795206,1812.0,20.0,6.0,28.0,13.0,8.0,20.0,22.0,28.0,26.0,20.0,36.0,33.0,13.0,32.0,30.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,3.0
1,170074469,170074856,1813.0,10.0,7.0,37.0,17.0,9.0,16.0,26.0,18.0,23.0,25.0,41.0,44.0,29.0,21.0,30.0,33.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0
1,170661315,170661656,1814.0,14.0,8.0,23.0,21.0,7.0,8.0,21.0,17.0,22.0,11.0,33.0,44.0,23.0,26.0,34.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,170664161,170665037,1815.0,35.0,12.0,82.0,47.0,11.0,20.0,47.0,39.0,72.0,36.0,147.0,90.0,58.0,49.0,70.0,60.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0
1,171485378,171486100,1816.0,20.0,15.0,46.0,28.0,14.0,44.0,46.0,52.0,42.0,42.0,87.0,63.0,33.0,55.0,56.0,78.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0
1,171670807,171671084,1817.0,4.0,10.0,12.0,8.0,3.0,7.0,27.0,16.0,14.0,20.0,42.0,32.0,13.0,16.0,28.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,171741705,171742467,1818.0,25.0,16.0,55.0,31.0,15.0,28.0,37.0,52.0,51.0,39.0,101.0,73.0,36.0,49.0,72.0,81.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0
1,171781259,171781794,1819.0,32.0,13.0,43.0,22.0,8.0,15.0,28.0,33.0,36.0,29.0,53.0,58.0,34.0,27.0,53.0,50.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1,171841327,171842185,1820.0,14.0,15.0,64.0,18.0,8.0,10.0,60.0,39.0,46.0,43.0,138.0,125.0,43.0,49.0,91.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
1,172443727,172444141,1821.0,14.0,4.0,25.0,22.0,7.0,23.0,19.0,19.0,21.0,14.0,64.0,43.0,23.0,27.0,35.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
1,172532770,172533405,1822.0,10.0,11.0,43.0,16.0,6.0,14.0,48.0,36.0,39.0,31.0,96.0,89.0,25.0,48.0,69.0,53.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0
1,173476839,173477966,1823.0,24.0,17.0,55.0,38.0,16.0,41.0,61.0,74.0,32.0,56.0,102.0,152.0,62.0,78.0,125.0,193.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
1,173669523,173669906,1824.0,10.0,7.0,30.0,22.0,6.0,10.0,17.0,22.0,24.0,12.0,35.0,42.0,29.0,26.0,32.0,58.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0
1,173824150,173824957,1825.0,42.0,20.0,48.0,31.0,15.0,60.0,45.0,72.0,47.0,36.0,64.0,76.0,37.0,76.0,67.0,70.0,1.0,0.0,1.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0
1,173868034,173868779,1826.0,10.0,13.0,34.0,38.0,8.0,29.0,30.0,58.0,35.0,22.0,83.0,69.0,42.0,61.0,63.0,149.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0
1,174021667,174022711,1827.0,21.0,11.0,69.0,45.0,12.0,32.0,37.0,79.0,54.0,30.0,103.0,126.0,59.0,87.0,105.0,173.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0
1,174159158,174159909,1828.0,7.0,5.0,46.0,27.0,6.0,15.0,29.0,54.0,43.0,32.0,103.0,97.0,29.0,52.0,98.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,174999353,175000488,1829.0,31.0,24.0,67.0,49.0,29.0,52.0,66.0,75.0,59.0,61.0,130.0,133.0,52.0,85.0,121.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,175023229,175023660,1830.0,24.0,15.0,33.0,22.0,12.0,16.0,36.0,10.0,36.0,22.0,56.0,42.0,22.0,21.0,32.0,31.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1,175079414,175079738,1831.0,3.0,3.0,21.0,18.0,3.0,4.0,35.0,6.0,24.0,18.0,35.0,50.0,15.0,23.0,37.0,28.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0
1,175599240,175599672,1832.0,11.0,13.0,35.0,20.0,10.0,15.0,23.0,21.0,28.0,19.0,53.0,52.0,30.0,22.0,42.0,37.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1,176206575,176207675,1833.0,50.0,17.0,81.0,56.0,22.0,25.0,50.0,42.0,80.0,44.0,135.0,138.0,52.0,53.0,132.0,122.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0
1,177170984,177171187,1834.0,3.0,5.0,17.0,4.0,2.0,3.0,16.0,10.0,14.0,7.0,24.0,34.0,10.0,16.0,23.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,177181678,177182029,1835.0,15.0,5.0,30.0,13.0,9.0,16.0,21.0,17.0,23.0,19.0,44.0,38.0,16.0,23.0,30.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,178037695,178038149,1836.0,16.0,2.0,39.0,21.0,2.0,6.0,18.0,18.0,27.0,12.0,66.0,65.0,33.0,24.0,48.0,56.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,178094118,178094711,1837.0,6.0,7.0,38.0,20.0,3.0,8.0,33.0,44.0,40.0,31.0,76.0,66.0,22.0,42.0,67.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0
1,178486664,178487151,1838.0,13.0,2.0,43.0,11.0,4.0,8.0,30.0,19.0,37.0,21.0,87.0,63.0,15.0,30.0,49.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,178542227,178543221,1839.0,30.0,21.0,68.0,37.0,11.0,34.0,61.0,61.0,61.0,37.0,145.0,113.0,54.0,75.0,83.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1,179025723,179026782,1840.0,16.0,11.0,55.0,30.0,15.0,19.0,63.0,36.0,55.0,49.0,212.0,154.0,26.0,54.0,141.0,122.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
1,179081940,179082813,1841.0,10.0,11.0,48.0,32.0,9.0,27.0,59.0,54.0,38.0,41.0,98.0,114.0,44.0,70.0,87.0,130.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
1,179229028,179230065,1842.0,11.0,16.0,39.0,44.0,5.0,22.0,51.0,81.0,37.0,34.0,84.0,127.0,57.0,87.0,109.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,2.0
1,179293636,179294186,1843.0,14.0,3.0,36.0,16.0,7.0,19.0,36.0,26.0,28.0,24.0,93.0,75.0,20.0,42.0,56.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0
1,179365659,179366203,1844.0,27.0,12.0,35.0,25.0,16.0,24.0,38.0,26.0,32.0,32.0,59.0,55.0,24.0,36.0,47.0,55.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1,179575585,179576172,1845.0,8.0,2.0,31.0,21.0,3.0,8.0,31.0,40.0,30.0,25.0,88.0,77.0,21.0,47.0,71.0,83.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0
1,179586229,179586915,1846.0,13.0,14.0,47.0,22.0,9.0,18.0,42.0,41.0,36.0,20.0,81.0,99.0,38.0,58.0,67.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0
1,179591616,179592461,1847.0,20.0,11.0,65.0,34.0,14.0,31.0,47.0,39.0,49.0,37.0,125.0,99.0,47.0,52.0,74.0,100.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0
1,179742812,179744816,1848.0,41.0,30.0,131.0,68.0,21.0,66.0,117.0,115.0,104.0,92.0,291.0,255.0,104.0,131.0,204.0,233.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0
1,179877744,179877971,1849.0,9.0,7.0,9.0,13.0,6.0,6.0,11.0,20.0,9.0,11.0,13.0,22.0,14.0,19.0,23.0,34.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0
1,179882347,179883236,1850.0,50.0,18.0,76.0,48.0,21.0,12.0,39.0,42.0,71.0,36.0,103.0,93.0,50.0,48.0,86.0,95.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,3.0,1.0,5.0,1.0,4.0,3.0
1,179954581,179955284,1851.0,12.0,7.0,41.0,28.0,6.0,28.0,45.0,46.0,38.0,33.0,94.0,82.0,32.0,57.0,68.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
1,180154420,180155449,1852.0,20.0,14.0,39.0,40.0,9.0,32.0,54.0,76.0,39.0,35.0,125.0,138.0,45.0,90.0,120.0,152.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0
1,180228984,180235840,1853.0,269.0,200.0,508.0,278.0,193.0,350.0,420.0,393.0,454.0,342.0,803.0,647.0,339.0,464.0,516.0,679.0,4.0,4.0,5.0,2.0,5.0,5.0,0.0,9.0,5.0,5.0,7.0,12.0,4.0,11.0,5.0,8.0
1,180502190,180503142,1854.0,29.0,19.0,57.0,26.0,13.0,28.0,77.0,68.0,56.0,60.0,105.0,109.0,33.0,79.0,92.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
1,180631891,180632680,1855.0,17.0,15.0,57.0,30.0,14.0,13.0,41.0,39.0,53.0,34.0,120.0,91.0,35.0,45.0,81.0,103.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,2.0
